mean_exon_number,mean_total_CDS_length,mean_total_length,mean_intron_number,mean_intron_length,prop_intron,total_CDS_length_genome,mean_CDS_exon_length,N_parent,GC
12.8160971083965,2169.02573063244,68371.3282975104,11.8160971083965,66202.302566878,0.923287459409309,36571680,168.242298360193,64670,GCF_019923935.1
2.97963949500109,1484.09844559585,1646.28431730278,1.97963949500109,162.185871706926,0.796394950010947,17465389,497.079867744306,13703,GCF_000143535.2
6.9587838387123,1618.74083407853,2106.22193317616,5.9587838387123,487.481099097634,0.904560604828876,19912131,231.618352803738,12301,GCF_016906535.1
1.03634894991922,1508.772819063,1520.42952342488,0.0363489499192246,11.656704361874,0.0347334410339257,7461207,1454.85405300078,4952,GCF_001417885.1
1.00180115273775,1890.30091258405,1890.94236311239,0.00180115273775216,0.641450528338137,0.00132084534101825,15742425,1885.90231331655,8328,GCF_000002725.2
10.7180841346553,1959.79939547938,12713.9491970173,9.71808413465531,10754.1498015379,0.908109544450534,57271217,181.849786478412,60213,GCF_002022765.2
2.76270905779103,1886.32588176851,2148.6494452724,1.76270905779103,262.323563503891,0.604073522106309,11386236,681.781227523376,6039,GCF_900002385.2
1.03500491642085,1455.80412979351,1466.78407079646,0.0350049164208456,10.9799410029499,0.0336283185840708,7401972,1405.56735702071,5085,GCF_000002515.2
3.1921152691615,1511.11246748049,1665.15299179508,2.1921152691615,154.040524314589,0.809285571342806,15102048,472.389066516206,9994,GCF_009556855.1
12.9366614114197,2231.24687165805,24561.66962504,11.9366614114197,22330.4227533819,0.95300045202474,79817277,171.474705853277,90703,GCF_023724105.1
1.00562148657089,1549.45284197377,1550.84634603373,0.00562148657089319,1.39350405996252,0.00541328336456382,7434013,1539.79130434783,4803,GCF_000091205.1
2.79353983367482,1422.38339158732,1625.2911895866,1.79353983367482,202.907797999277,0.79329878269254,11801515,508.168823884718,8297,GCF_000687475.1
4.8947864321608,1179.63811243719,2130.96003454774,3.8947864321608,951.321922110553,0.905700376884422,15023871,239.998893166506,12736,GCF_026914185.1
2.92655188753751,1388.81867003633,1526.25027641763,1.92655188753751,137.431606381298,0.749328700047386,17582886,473.55802029361,12662,GCF_016861625.1
2.73529735077498,1422.84269539409,1634.62548092778,1.73529735077498,211.782785533692,0.746180059360229,12943571,519.178435076157,9097,GCF_000226095.1
1.13141331298875,1559.30688537097,1584.90329963761,0.131413312988747,25.5964142666412,0.109479305740988,8175446,1377.19386378962,5243,GCF_011074885.1
7.30760244848372,1876.30853698425,12887.5343675529,6.30760244848372,11011.2258305687,0.928928554740433,21274362,255.761167593836,21401,GCF_024364675.1
1.48865183840218,1472.86246028143,1490.92374035406,0.488651838402179,18.0612800726282,0.271448025419882,6484141,988.393505107486,4406,GCF_003290485.1
2.84881920247774,1383.4533488192,1507.54181184669,1.84881920247774,124.088463027487,0.747386759581882,14291215,484.623428687912,10332,GCF_016861735.1
1.05799832495812,1469.79396984925,1475.66896984925,0.057998324958124,5.875,0.0563232830820771,7019152,1388.22145260241,4776,GCF_000091025.4
4.12343828085957,1540.69090454773,1842.15067466267,3.12343828085957,301.459770114943,0.782858570714643,6164311,372.642285783541,4002,GCF_000740895.1
2.13579670512906,1269.73814446742,1359.83112118989,1.13579670512906,90.0929767224705,0.624024544787568,19036940,593.503278995691,14993,GCF_020509005.1
1.28507678172989,1213.01141882137,1260.64746029663,0.285076781729886,47.6360414752592,0.201732510828193,9241210,942.921356347666,7619,GCF_000092065.1
4.16154266958425,1390.48654266958,1744.8158643326,3.16154266958425,354.32932166302,0.760722100656455,25402779,333.127666846319,18280,GCF_023278565.1
3.04916948405115,1426.55571071586,1560.81574305453,2.04916948405115,134.260032338674,0.776054681758048,19407568,466.850579699665,13606,GCF_016861865.1
2.94524495677233,1493.94709757102,1638.09777686291,1.94524495677233,144.15067929189,0.765815836421024,21772302,506.240355046128,14574,GCF_026873545.1
2.64234500210882,1450.8657950232,1593.66866301139,1.64234500210881,142.802867988191,0.728215942640236,15478299,548.082649640862,11855,GCF_022605165.1
2.76392572944297,1391.75464190981,1591.55723321771,1.76392572944297,199.802591307896,0.746276270148949,13641416,502.542706333973,9802,GCF_000226115.1
3.33929921855306,1596.6556591883,1807.18721115873,2.33929921855306,210.531551970423,0.782539282413243,18996097,477.140937570771,11901,GCF_013368755.1
2.6629702970297,2019.67049504951,2256.28217821782,1.6629702970297,236.611683168317,0.530891089108911,10199269,757.427721594289,5050,GCF_900681995.1
1.04605001984915,1504.63576816197,1511.81659388646,0.0460500198491465,7.18082572449385,0.0440651052004764,7580102,1437.39753320683,5038,GCF_013402915.1
1.02589679647036,1521.3487435258,1532.45463264915,0.0258967964703626,11.1058891233455,0.0243621714943411,7929814,1481.9452131638,5213,GCF_000002545.3
1.07588291441298,1437.69201399936,1449.82882596246,0.0758829144129812,12.1368119630926,0.0676105631562202,9034862,1335.29040366701,6286,GCF_000006445.2
1.04384698664742,1510.29700469145,1520.31035727174,0.0438469866474197,10.0133525802959,0.0418621436304583,8370047,1445.85669835782,5542,GCF_002079055.1
1.03632134550009,1488.96672034353,1496.79960636965,0.0363213455000895,7.83288602612274,0.0347110395419574,8321675,1435.78090469613,5589,GCF_000237345.1
1.03325986776197,1491.14606291324,1495.42756962533,0.0332598677619716,4.28150671208175,0.0324584251652975,7441913,1442.1471785922,4991,GCF_000026365.1
1.04084507042254,1459.63782696177,1464.1490945674,0.0408450704225352,4.5112676056338,0.0392354124748491,7253818,1401.3583993814,4970,GCF_000243375.1
1.05577376276512,1476.09956794973,1484.32423409269,0.0557737627651218,8.22466614296936,0.0543990573448547,7515961,1397.12109375,5092,GCF_000142805.1
1.03739534883721,1461.29506976744,1467.67144186047,0.0373953488372093,6.37637209302326,0.0362790697674419,7854170,1407.61926111908,5375,GCF_000304475.1
1.03118040089087,1626.14847809948,1632.0929844098,0.0311804008908686,5.94450631031923,0.0298812175204157,8761436,1575.97768178546,5388,GCF_000315915.1
1.02970483173529,1498.64673810867,1505.45760481293,0.0297048317352886,6.81086670426772,0.0285768001504042,7970828,1454.41391272594,5319,GCF_000348985.1
1.0311936530833,1555.04976559683,1563.54760187523,0.0311936530833033,8.49783627839885,0.0297511720158673,8624117,1507.00944221018,5546,GCF_000227115.2
1.98644199109045,1393.9552585706,1475.37148944412,0.986441991090451,81.4162308735232,0.465233391439086,7194333,700.734691887676,5163,GCF_000002945.1
1.06666666666667,1485.16500829187,1496.18739635158,0.0666666666666667,11.0223880597015,0.0600331674958541,8935035,1391.34219527363,6030,GCF_000182965.3
6.42430424012822,1618.96007576861,1955.40579921317,5.42430424012822,336.445723444558,0.971732478507941,10749152,251.005511453844,6863,GCF_000091045.1
14.0227095451405,2350.52822535714,24759.8801453054,13.0227095451405,22409.3519199483,0.957344387243431,41235639,166.622970281924,44871,GCF_002234675.1
3.32874222859876,1459.84973696796,1663.45423242468,2.32874222859876,203.604495456719,0.863988522238164,15252742,437.558962128613,10455,GCF_000011425.1
3.27063036056291,1526.12415688234,1728.3347489383,2.27063036056291,202.210592055958,0.803563993671413,18325429,465.614685439316,12009,GCF_014117465.1
1.17058096415328,1462.53430160692,1514.1804697157,0.170580964153276,51.6461681087763,0.147867737948084,9459923,1248.40892291447,6472,GCF_000002525.2
8.88733249955333,2089.1896373057,5182.94414865106,7.88733249955333,3093.75451134536,0.96651777738074,25523434,234.074994370999,27985,GCF_021134715.1
1.00012478163214,1844.74569503369,1844.74619416022,0.000124781632143748,0.000499126528574994,0.000124781632143748,14626766,1843.51553337492,8014,GCF_000227135.1
1.11468253968254,1431.26607142857,1442.65734126984,0.11468253968254,11.3912698412698,0.106944444444444,7212718,1283.01228195087,5040,GCF_000027005.1
2.8069547602971,1457.40830519919,1582.52795408508,1.8069547602971,125.119648885888,0.747873058744092,21584217,518.213321786823,14810,GCF_900079805.1
6.80652037617555,2157.84777429467,81863.4287147335,5.80652037617555,79705.5809404389,0.866206896551724,30828669,316.026564975498,31900,GCF_917563875.1
6.03178707224335,1556.44836501901,1891.17262357414,5.03178707224335,334.724258555133,0.948745247148289,10233198,257.040999520916,6575,GCF_000185945.1
6.09792327660802,2572.25555235074,4942.11407556966,5.09792327660802,2369.85852321892,0.81136429189501,17835255,420.82484686517,6934,GCF_000208865.1
1.26345609065156,1380.64936904455,1417.43626062323,0.263456090651558,36.7868915786763,0.179114087046098,10721602,1091.75611496127,7766,GCF_000214015.3
1.06769825918762,1492.1200984702,1501.42183928257,0.0676982591876209,9.30174081237911,0.062071390891507,8484723,1396.5110342556,5687,GCF_000315875.1
6.16074481235042,1417.33921573784,4915.7291639271,5.16074481235042,3498.38994818925,0.834494910974936,34734444,229.059718249733,38023,GCF_001406875.1
6.84004908979341,1609.28485716234,13518.1936319629,5.84004908979341,11908.9087748006,0.851571555191928,22619073,234.273875382514,14667,GCF_905220565.1
3.80199944459872,1322.26909191891,1465.52096639822,2.80199944459872,143.251874479311,0.740905304082199,4759014,346.782557884742,3601,GCF_000691945.2
1.01696512723845,1014.85815268615,1015.3656927427,0.0169651272384543,0.507540056550424,0.0150801131008483,2151580,996.928174235403,2122,GCF_000091225.2
2.77677289692794,1389.56395348837,1515.39441573356,1.77677289692794,125.830462245191,0.759833476887741,19308789,499.424055213772,13932,GCF_900007375.1
10.6468935221822,2033.71352896526,18549.5883654452,9.64689352218221,16515.8748364799,0.915906264636057,61761025,190.014733520922,61919,GCF_026914265.1
6.34849903879332,2252.2692857495,13652.9260117317,5.34849903879332,11400.6567259822,0.936313895598166,19938724,353.771934592211,20287,GCF_024334085.1
1.00025813113061,1877.89597315436,1878.59434692824,0.000258131130614352,0.69837377387713,0.000258131130614352,14549934,1876.41135483871,7748,GCF_000755165.1
8.77005908137984,1839.52958833619,17186.4523060797,7.77005908137984,15346.9227177435,0.905326853440061,22660771,208.751105581694,20988,GCF_905220415.1
1.01496388028896,1026.07327141383,1026.52734778122,0.0149638802889577,0.454076367389061,0.0139318885448916,1987970,1009.94560244026,1938,GCF_000146465.1
6.13957988952949,1443.10843446357,6285.64518405032,5.13957988952949,4842.53674958674,0.855299762125549,40396017,234.050029550827,49606,GCF_030253575.1
2.85007251631617,2101.42476432197,2509.81925308194,1.85007251631617,408.394488759971,0.595358955765047,11590881,736.323261879015,5516,GCF_001680005.1
1.0514440433213,1461.72157039711,1470.72585740072,0.0514440433212996,9.00428700361011,0.0496389891696751,6478107,1389.20386266094,4432,GCF_000235365.1
1.19050632911392,1566.1617721519,1597.19164556962,0.190506329113924,31.0298734177215,0.146835443037975,12372613,1314.54258373206,7900,GCF_002220235.1
5.84183988964468,1453.59867763878,3530.10391000333,4.84183988964468,2076.50523236455,0.829305998192456,42177795,247.825490786806,42046,GCF_003576645.1
2.58778905036103,1316.51549218536,1525.37930719313,1.58778905036103,208.863815007769,0.699753221826159,14403194,507.741426199979,10941,GCF_000219625.1
1.09352112676056,1409.63492957746,1415.66816901408,0.0935211267605634,6.03323943661972,0.0858215962441315,7505698,1288.07882534776,5325,GCF_000187245.1
1.02932216298553,1531.57349581112,1540.17707539985,0.0293221629855293,8.6035795887281,0.027989337395278,8043757,1486.94376618572,5252,GCF_000236905.1
12.5427931899885,2115.81768975107,59813.0187614461,11.5427931899885,57697.201071695,0.919419385471071,37121196,167.687919644557,73715,GCF_015227675.2
5.61096759041804,1421.58010803194,3398.86228276186,4.61096759041804,1977.28217472992,0.792038515735087,38856730,252.357390703807,42580,GCF_001433935.1
12.661769783721,2080.22553912798,70475.827369181,11.661769783721,68395.6018300531,0.930093856923125,35831352,163.29184661077,63714,GCF_000003025.6
12.3670882108661,2035.37923307163,60059.7910770533,11.3670882108661,58024.4118439816,0.930719445880933,35940848,163.580311740906,63813,GCF_002263795.2
13.5661343340024,2200.16611397155,42707.7683043896,12.5661343340024,40507.602190418,0.952482764639148,32121799,161.180770129706,68754,GCF_016699485.2
6.04048421272014,1372.59604362777,5222.41981312307,5.04048421272014,3849.82376949529,0.828667199277502,42787334,226.232783878045,57578,GCF_902167145.1
6.25606318476758,1422.82073715562,4920.73587916179,5.25606318476758,3497.91514200617,0.836932241250931,33664347,226.43068526225,37604,GCF_000188115.5
12.0745380519887,1977.97900093956,63771.7070623238,11.0745380519887,61793.7280613843,0.92500782962731,36306090,162.814051719666,63860,GCF_011100685.1
12.3390199588532,2031.7149918508,67439.3637881743,11.3390199588532,65407.6487963235,0.930063857642878,36093348,163.657727974015,74854,GCF_003254725.2
5.31506858932057,1356.02243018211,3809.19023883405,4.31506858932057,2453.16780865194,0.806293087712894,134442634,254.12792683555,142442,GCF_018294505.1
12.7252137943174,2088.83084212225,73450.1060830534,11.7252137943174,71361.2752409312,0.938920100332976,36480716,163.148978232102,68173,GCF_003339765.1
6.13347160866286,1387.1790485939,4231.04863430665,5.13347160866286,2843.86958571275,0.842029414933736,61238474,225.165398179175,74248,GCF_000004515.6
12.4880153876504,2069.19280594463,60058.2677221017,11.4880153876504,57989.074916157,0.923094627474189,36316582,164.694287019448,60828,GCF_016772045.1
6.0055329062318,1491.7937779072,7034.00186856921,5.0055329062318,5542.20809066201,0.821612308289653,35044630,247.403231020382,41208,GCF_000003745.3
6.16780515718322,1358.29895211187,3422.9916312006,5.16780515718322,2064.69267908873,0.855718679589428,86372997,219.224037156873,111844,GCF_007990345.1
5.36781352397974,1355.35597259458,4302.36721775395,4.36781352397974,2947.01124515937,0.782717704299474,40863434,251.496843740895,40284,GCF_904849725.1
5.39491985941122,1285.1565670414,2125.79393607033,4.39491985941122,840.637369028924,0.797376008508446,112646370,237.216062616667,120351,GCF_020379485.1
13.0926693194405,2176.09972515076,45205.8065799729,12.0926693194405,43029.7068548222,0.935171131257606,59960426,165.207491540293,73131,GCF_017654675.1
11.9908443302581,2006.81669975476,58832.9938339367,10.9908443302581,56826.177134182,0.923367978512204,35238300,166.362417898354,42815,GCF_001704415.2
9.64871543607004,2445.47066592817,23320.2341613054,8.64871543607004,20874.7634953773,0.97013335605641,18346915,252.450387477094,23471,GCF_003254395.2
13.1082923320856,2217.9146411233,63984.1052846658,12.1082923320856,61766.1906435425,0.931673668208641,36728958,168.199357546706,61177,GCF_002863925.1
13.3275280898876,2266.42408580184,35632.5878958121,12.3275280898876,33366.1638100102,0.96291113381001,78374653,169.055847604741,97900,GCF_013265735.2
12.5942795797868,2171.71298213327,74563.8508243233,11.5942795797868,72392.13784219,0.91657081512154,37588307,171.436459614471,65205,GCF_009806435.1
13.3540372670807,2231.77567718173,77898.7064979545,12.3540372670807,75666.9308207728,0.934340894573032,36320033,166.123666988957,73577,GCF_012559485.2
5.6330951870246,1323.24990512647,2244.3933869025,4.6330951870246,921.143481776032,0.808784463840811,52500703,233.906363410026,60607,GCF_000309985.2
9.82060859057454,2071.66644695888,25031.4730308689,8.82060859057454,22959.8065839101,0.920392544582372,23152639,209.950923036194,27309,GCF_014905235.1
5.59782583229857,1440.00135885481,3763.77771009535,4.59782583229857,2323.77635124054,0.802966052058197,43726785,256.242972896054,42683,GCF_003473485.1
5.60352119853241,1399.55485629841,3784.53146657155,4.60352119853241,2384.97661027314,0.807888300040766,37815550,248.763462421622,39248,GCF_000003195.3
5.94917273583274,1394.95931897231,3501.4073483349,4.94917273583274,2106.44802936259,0.838505736082554,47671280,233.479545461887,52039,GCF_002114115.1
6.11833880707702,2142.95882332168,62069.5931419289,5.11833880707702,59926.6343186072,0.927817212275312,24249131,349.251741672583,28317,GCF_002204515.2
8.61560915655247,2211.54416961131,4262.52255850873,7.61560915655247,2050.97838889742,0.926153531008347,39156892,255.690401041388,19527,GCF_000002595.2
6.51651088327566,1425.27963388208,4693.43009152948,5.51651088327566,3268.1504576474,0.853682201882338,27176880,217.718215838479,30919,GCF_000004075.3
2.93447559709242,1478.98099688474,1632.92907580478,1.93447559709242,153.948078920042,0.785773624091381,14242587,503.001804734775,9630,GCF_000002655.1
13.3256381774741,2251.29344636794,38051.9563545291,12.3256381774741,35800.6629081611,0.961793184390326,78501361,167.944512554271,95428,GCF_905237065.1
5.72097246340858,1371.86547258745,3426.28334408335,4.72097246340858,2054.41787149591,0.827794591912677,86181340,238.795853128453,100775,GCF_003086295.2
5.73659533541717,2407.85693676365,4763.12923779755,4.73659533541717,2355.2723010339,0.806924741524405,20025915,418.736236561393,8318,GCF_000006565.2
5.97407577849363,1474.35643503605,3241.30044485351,4.97407577849363,1766.94400981746,0.817610062893082,32279666,245.792389266915,32595,GCF_000346465.2
2.65177580466149,1565.85155382908,1749.22253052164,1.65177580466149,183.370976692564,0.786163522012579,14921968,589.491681490007,10812,GCF_000182925.2
5.3763141809291,1259.13490220049,3258.05186430318,4.3763141809291,1998.91696210269,0.795018337408313,34663348,233.200394513197,32720,GCF_000499845.1
5.74320681161388,1286.14079016273,6589.23495413022,4.74320681161388,5303.09416396749,0.824744467503249,38054298,222.941228715968,51559,GCF_002878395.1
13.4230115079628,2213.55145450931,49682.1877056966,12.4230115079628,47468.6362511872,0.949506328275131,30708467,163.907215731446,45273,GCF_015476345.1
12.2488554294558,2109.61619809131,22078.455909853,11.2488554294558,19968.8397117617,0.947269151405726,51922974,171.229659353979,62032,GCF_001858045.2
2.69050735237509,1317.84186619447,1520.65347601817,1.69050735237509,202.811609823697,0.785356840403418,16863349,488.811657653018,12989,GCF_000002495.2
1.00091230470977,1508.72471205383,1508.95062150758,0.000912304709773064,0.225909453757555,0.000342114266164899,13230007,1506.34954996012,8769,GCF_000002445.2
13.0477740143012,2139.60200128401,40405.3018308207,12.0477740143012,38265.6998295367,0.93422771247039,37886234,162.982147371564,45171,GCF_000004195.4
11.0575930282124,2008.38074864622,14252.5759776448,10.0575930282124,12244.1952289986,0.912647416365387,52093257,180.629107123225,63341,GCF_902806645.1
2.79679987980769,1340.47122896635,1490.23610276442,1.79679987980769,149.764873798077,0.766751802884615,17844353,478.287502350192,13312,GCF_000240135.3
5.39624605288691,1244.81457829838,2168.89706634678,4.39624605288691,924.082488048406,0.813361088080159,53211801,229.681582362691,56687,GCF_000695525.1
6.51961359131139,1414.81363598291,4939.10282826591,5.51961359131139,3524.28919228299,0.856939442164335,27767390,216.008817496242,35817,GCF_025177605.1
13.4811347121297,2266.43167970934,73648.9184740078,12.4811347121297,71382.4867942985,0.933216880939072,36205908,167.11876211504,71560,GCF_018350175.1
4.16543752659197,1574.89398666856,5924.7384768118,3.16543752659197,4349.84449014324,0.880300666572117,19884893,377.086089783967,14102,GCF_000005575.2
11.1471613798707,2339.6322488913,24508.6648837131,10.1471613798707,22169.0326348218,0.923694099326314,25076617,208.885922448038,29539,GCF_023101765.2
6.54270643132481,1502.78977480219,4953.27334144857,5.54270643132481,3450.48356664638,0.84826536822885,40821490,228.689317498217,49290,GCF_001659605.2
7.56197159635167,1684.01697138811,3384.68581067011,6.56197159635167,1700.668839282,0.896589063345967,31177182,221.6954901815,48022,GCF_000002425.4
6.16663869776808,1392.39394193657,4139.9644794988,5.16663869776808,2747.57053756223,0.839458522123399,32973172,224.794636296841,35754,GCF_000331145.1
10.893823195548,1815.09629280988,48386.7186799192,9.89382319554805,46571.6223871093,0.913674243472964,32657681,165.617014084793,36119,GCF_000247795.1
13.2127421267624,2175.44687486274,15459.2270391356,12.2127421267624,13283.7801642729,0.957833706680722,41237506,163.64764497722,45534,GCF_016920845.1
7.72878352999539,1806.48478083697,4094.95120654832,6.72878352999539,2288.46642571135,0.945501576839942,27448030,232.734684614468,28221,GCF_020631705.1
13.1387458127724,2214.36177646508,77958.3584867149,12.1387458127724,75743.9967102499,0.930134831730481,37833943,167.536769644517,83289,GCF_011100555.1
5.78354270030613,1432.6306608255,3415.61057743059,4.78354270030613,1982.97991660509,0.805579014039903,34508979,246.708149669176,37892,GCF_000005505.3
5.25749429952095,1319.629437483,2861.795975148,4.25749429952095,1542.166537665,0.789322845846495,46455814,249.999689643647,47803,GCF_002870075.4
6.44680488012968,1438.96399624605,14547.6548076103,5.44680488012968,13108.6908113642,0.842846173534681,15536439,222.205762079325,11721,GCF_000237925.1
1.77775643488283,1396.04129850173,1499.72906262005,0.777756434882828,103.687764118325,0.45630042258932,14503185,784.28265802269,10412,GCF_000150955.2
6.56394675925926,1539.31350308642,5440.34814814815,5.56394675925926,3901.03464506173,0.860706018518519,42386524,233.510357798839,51840,GCF_000002775.5
5.65492664964067,1372.30435944646,3492.47330284493,4.65492664964067,2120.16894339847,0.811456910375958,33397391,241.674121959417,33674,GCF_900626175.2
6.79748794834373,1994.66967405245,11400.7925346071,5.79748794834373,9406.1228605546,0.937110256070054,20453666,292.442178818202,22611,GCF_000002335.3
6.12551486428264,1458.06679879362,5012.32511848341,5.12551486428264,3554.25831968979,0.841309780267126,49519212,237.031713431223,58025,GCF_030052815.1
12.2310123847037,2062.08754491462,22896.0332769457,11.2310123847037,20833.9457320311,0.952498549149863,76091718,167.595000974203,80987,GCF_018340385.1
4.99624810093137,1278.30599114869,3672.26310852764,3.99624810093137,2393.95711737896,0.788215866305568,71701793,254.853185295261,75695,GCF_002127325.2
13.2064966370548,2269.94951367935,30730.9372418792,12.2064966370548,28460.9877281999,0.952379346964921,46997464,170.881277530509,59323,GCF_019924925.1
4.99036974691225,1304.52937031455,4047.97312533031,3.99036974691225,2743.44375501576,0.758754330677837,48759263,260.409361725494,51089,GCF_024323335.1
6.02907330161192,1396.30316305783,5137.08881296246,5.02907330161192,3740.78564990463,0.836376213134341,40200139,230.594988683339,47707,GCF_000313855.2
2.9340732151731,1349.3701341726,1579.12174921319,1.9340732151731,229.751615040583,0.774805366904091,16292295,458.896544910518,12074,GCF_000184455.2
5.49221723180307,1257.41289813831,4305.08471903178,4.49221723180307,3047.67182089348,0.84833887612713,47254644,227.944494558076,58334,GCF_002742605.1
11.8281909095218,1923.20972557941,7112.90554054695,10.8281909095218,5189.69581496753,0.924214417744917,23312153,161.595424802555,21099,GCF_000224145.3
12.5940340558549,2162.19878254432,20828.0471352774,11.5940340558549,18665.8483527331,0.950551145477728,91846803,170.684368404509,97252,GCF_003368295.1
2.26368757040931,1589.64280886219,1765.64784078107,1.26368757040931,176.005031918888,0.680060082613594,21134121,701.235957665638,13315,GCF_000004695.1
5.63818212253097,1416.05030130566,3253.32348510211,4.63818212253097,1837.27318379645,0.805016181229773,36945258,250.153699992578,35844,GCF_000263155.2
6.38209992703253,1506.57938092861,3936.65198356312,5.38209992703253,2430.07260263451,0.847997234916856,44267235,235.06327042095,52078,GCF_011075055.1
10.9509113376583,2125.89280197714,10557.4343527958,9.95091133765833,8431.54155081866,0.876212542477603,34058480,193.129304532542,32370,GCF_932526225.1
6.48481091134532,1420.65311933136,9766.68680397695,5.48481091134532,8346.03368464559,0.851943698192923,35294605,218.073946604348,43551,GCF_000442705.1
1.43643067846608,1772.58967551622,1836.11091445428,0.436430678466077,63.5212389380531,0.273893805309735,11995277,1233.02382174761,6780,GCF_000328475.2
14.0153260421466,2281.17692848655,47681.9715304217,13.0153260421466,45400.7946019352,0.954822125760846,30417987,161.763029673847,41237,GCF_003957565.2
7.89753878121306,1657.57675635009,13585.7235696629,6.89753878121306,11928.1468133128,0.900763085300756,24419288,208.885231623451,27913,GCF_005508785.2
5.42050501790462,1281.68742987997,2112.14964574977,4.42050501790462,830.462215869796,0.812378010358554,64133429,235.451663755756,65067,GCF_000801105.2
9.17316522119379,2156.32149624663,26370.8954522265,8.17316522119379,24214.5739559799,0.93183805845055,34311289,234.068424502443,54884,GCF_024679095.1
5.94127493757032,1394.80574078648,5915.67179824923,4.94127493757032,4520.86605746275,0.80027990450317,31477941,233.765392183127,36441,GCF_026745355.1
6.13795996186845,2238.30772163966,8925.54314585319,5.13795996186845,6687.23542421354,0.874318398474738,23238243,363.666393320412,26225,GCF_016746395.2
9.08725736879942,1922.84687275342,18392.4918673616,8.08725736879942,16469.6449946082,0.90735082674335,23662742,210.598152744677,22256,GCF_932276165.1
10.3279186004998,2184.99721528026,21216.2129953588,9.32791860049982,19031.2157800785,0.927954302034987,25808994,210.562203363465,28010,GCF_023701775.1
2.47329376854599,2088.90152077151,2365.29784866469,1.47329376854599,276.396327893175,0.535051928783383,11263024,843.582858428314,5392,GCF_000002415.2
6.18230677764566,1492.42544589774,3651.43871581451,5.18230677764566,2159.01326991677,0.835980975029727,35184483,240.402683427833,42050,GCF_020796205.1
