mean_exon_number,mean_total_CDS_length,mean_total_length,mean_intron_length,total_CDS_length_genome,mean_CDS_exon_length,N_parent,GC
11.9908443302581,2006.81669975476,58832.9938339367,56826.177134182,35238300,166.362417898354,42815,GCF_001704415.2
9.64871543607004,2445.47066592817,23320.2341613054,20874.7634953773,18346915,252.450387477094,23471,GCF_003254395.2
13.1082923320856,2217.9146411233,63984.1052846658,61766.1906435425,36728958,168.199357546706,61177,GCF_002863925.1
13.3275280898876,2266.42408580184,35632.5878958121,33366.1638100102,78374653,169.055847604741,97900,GCF_013265735.2
12.5942795797868,2171.71298213327,74563.8508243233,72392.13784219,37588307,171.436459614471,65205,GCF_009806435.1
13.3540372670807,2231.77567718173,77898.7064979545,75666.9308207728,36320033,166.123666988957,73577,GCF_012559485.2
5.6330951870246,1323.24990512647,2244.3933869025,921.143481776032,52500703,233.906363410026,60607,GCF_000309985.2
9.82060859057454,2071.66644695888,25031.4730308689,22959.8065839101,23152639,209.950923036194,27309,GCF_014905235.1
5.59782583229857,1440.00135885481,3763.77771009535,2323.77635124054,43726785,256.242972896054,42683,GCF_003473485.1
5.60352119853241,1399.55485629841,3784.53146657155,2384.97661027314,37815550,248.763462421622,39248,GCF_000003195.3
5.94917273583274,1394.95931897231,3501.4073483349,2106.44802936259,47671280,233.479545461887,52039,GCF_002114115.1
6.11833880707702,2142.95882332168,62069.5931419289,59926.6343186072,24249131,349.251741672583,28317,GCF_002204515.2
8.61560915655247,2211.54416961131,4262.52255850873,2050.97838889742,39156892,255.690401041388,19527,GCF_000002595.2
6.51651088327566,1425.27963388208,4693.43009152948,3268.1504576474,27176880,217.718215838479,30919,GCF_000004075.3
2.93447559709242,1478.98099688474,1632.92907580478,153.948078920042,14242587,503.001804734775,9630,GCF_000002655.1
13.3256381774741,2251.29344636794,38051.9563545291,35800.6629081611,78501361,167.944512554271,95428,GCF_905237065.1
5.72097246340858,1371.86547258745,3426.28334408335,2054.41787149591,86181340,238.795853128453,100775,GCF_003086295.2
5.73659533541717,2407.85693676365,4763.12923779755,2355.2723010339,20025915,418.736236561393,8318,GCF_000006565.2
5.97407577849363,1474.35643503605,3241.30044485351,1766.94400981746,32279666,245.792389266915,32595,GCF_000346465.2
2.65177580466149,1565.85155382908,1749.22253052164,183.370976692564,14921968,589.491681490007,10812,GCF_000182925.2
5.3763141809291,1259.13490220049,3258.05186430318,1998.91696210269,34663348,233.200394513197,32720,GCF_000499845.1
5.74320681161388,1286.14079016273,6589.23495413022,5303.09416396749,38054298,222.941228715968,51559,GCF_002878395.1
13.4230115079628,2213.55145450931,49682.1877056966,47468.6362511872,30708467,163.907215731446,45273,GCF_015476345.1
12.2488554294558,2109.61619809131,22078.455909853,19968.8397117617,51922974,171.229659353979,62032,GCF_001858045.2
2.69050735237509,1317.84186619447,1520.65347601817,202.811609823697,16863349,488.811657653018,12989,GCF_000002495.2
1.00091230470977,1508.72471205383,1508.95062150758,0.225909453757555,13230007,1506.34954996012,8769,GCF_000002445.2
13.0477740143012,2139.60200128401,40405.3018308207,38265.6998295367,37886234,162.982147371564,45171,GCF_000004195.4
11.0575930282124,2008.38074864622,14252.5759776448,12244.1952289986,52093257,180.629107123225,63341,GCF_902806645.1
2.79674002854353,1340.39825734245,1490.15563734695,149.757380004507,17844722,478.271667606693,13313,GCF_000240135.3
5.39624605288691,1244.81457829838,2168.89706634678,924.082488048406,53211801,229.681582362691,56687,GCF_000695525.1
6.51961359131139,1414.81363598291,4939.10282826591,3524.28919228299,27767390,216.008817496242,35817,GCF_025177605.1
13.4811347121297,2266.43167970934,73648.9184740078,71382.4867942985,36205908,167.11876211504,71560,GCF_018350175.1
4.16543752659197,1574.89398666856,5924.7384768118,4349.84449014324,19884893,377.086089783967,14102,GCF_000005575.2
11.1471613798707,2339.6322488913,24508.6648837131,22169.0326348218,25076617,208.885922448038,29539,GCF_023101765.2
6.54270643132481,1502.78977480219,4953.27334144857,3450.48356664638,40821490,228.689317498217,49290,GCF_001659605.2
7.56197159635167,1684.01697138811,3384.68581067011,1700.668839282,31177182,221.6954901815,48022,GCF_000002425.4
6.16663869776808,1392.39394193657,4139.9644794988,2747.57053756223,32973172,224.794636296841,35754,GCF_000331145.1
10.893823195548,1815.09629280988,48386.7186799192,46571.6223871093,32657681,165.617014084793,36119,GCF_000247795.1
13.2127421267624,2175.44687486274,15459.2270391356,13283.7801642729,41237506,163.64764497722,45534,GCF_016920845.1
7.72878352999539,1806.48478083697,4094.95120654832,2288.46642571135,27448030,232.734684614468,28221,GCF_020631705.1
13.1387458127724,2214.36177646508,77958.3584867149,75743.9967102499,37833943,167.536769644517,83289,GCF_011100555.1
5.78354270030613,1432.6306608255,3415.61057743059,1982.97991660509,34508979,246.708149669176,37892,GCF_000005505.3
5.25749429952095,1319.629437483,2861.795975148,1542.166537665,46455814,249.999689643647,47803,GCF_002870075.4
6.44680488012968,1438.96399624605,14547.6548076103,13108.6908113642,15536439,222.205762079325,11721,GCF_000237925.1
1.77775643488283,1396.04129850173,1499.72906262005,103.687764118325,14503185,784.28265802269,10412,GCF_000150955.2
6.56394675925926,1539.31350308642,5440.34814814815,3901.03464506173,42386524,233.510357798839,51840,GCF_000002775.5
6.79748794834373,1994.66967405245,11400.7925346071,9406.1228605546,20453666,292.442178818202,22611,GCF_000002335.3
6.12551486428264,1458.06679879362,5012.32511848341,3554.25831968979,49519212,237.031713431223,58025,GCF_030052815.1
12.2310123847037,2062.08754491462,22896.0332769457,20833.9457320311,76091718,167.595000974203,80987,GCF_018340385.1
4.99624810093137,1278.30599114869,3672.26310852764,2393.95711737896,71701793,254.853185295261,75695,GCF_002127325.2
13.2064966370548,2269.94951367935,30730.9372418792,28460.9877281999,46997464,170.881277530509,59323,GCF_019924925.1
4.99036974691225,1304.52937031455,4047.97312533031,2743.44375501576,48759263,260.409361725494,51089,GCF_024323335.1
6.02907330161192,1396.30316305783,5137.08881296246,3740.78564990463,40200139,230.594988683339,47707,GCF_000313855.2
2.9340732151731,1349.3701341726,1579.12174921319,229.751615040583,16292295,458.896544910518,12074,GCF_000184455.2
5.49221723180307,1257.41289813831,4305.08471903178,3047.67182089348,47254644,227.944494558076,58334,GCF_002742605.1
11.8281909095218,1923.20972557941,7112.90554054695,5189.69581496753,23312153,161.595424802555,21099,GCF_000224145.3
12.5940340558549,2162.19878254432,20828.0471352774,18665.8483527331,91846803,170.684368404509,97252,GCF_003368295.1
2.26368757040931,1589.64280886219,1765.64784078107,176.005031918888,21134121,701.235957665638,13315,GCF_000004695.1
5.63818212253097,1416.05030130566,3253.32348510211,1837.27318379645,36945258,250.153699992578,35844,GCF_000263155.2
6.38209992703253,1506.57938092861,3936.65198356312,2430.07260263451,44267235,235.06327042095,52078,GCF_011075055.1
10.9509113376583,2125.89280197714,10557.4343527958,8431.54155081866,34058480,193.129304532542,32370,GCF_932526225.1
6.48481091134532,1420.65311933136,9766.68680397695,8346.03368464559,35294605,218.073946604348,43551,GCF_000442705.1
1.43643067846608,1772.58967551622,1836.11091445428,63.5212389380531,11995277,1233.02382174761,6780,GCF_000328475.2
14.0153260421466,2281.17692848655,47681.9715304217,45400.7946019352,30417987,161.763029673847,41237,GCF_003957565.2
7.89753878121306,1657.57675635009,13585.7235696629,11928.1468133128,24419288,208.885231623451,27913,GCF_005508785.2
5.42050501790462,1281.68742987997,2112.14964574977,830.462215869796,64133429,235.451663755756,65067,GCF_000801105.2
9.17316522119379,2156.32149624663,26370.8954522265,24214.5739559799,34311289,234.068424502443,54884,GCF_024679095.1
5.94127493757032,1394.80574078648,5915.67179824923,4520.86605746275,31477941,233.765392183127,36441,GCF_026745355.1
6.13795996186845,2238.30772163966,8925.54314585319,6687.23542421354,23238243,363.666393320412,26225,GCF_016746395.2
9.08725736879942,1922.84687275342,18392.4918673616,16469.6449946082,23662742,210.598152744677,22256,GCF_932276165.1
10.3279186004998,2184.99721528026,21216.2129953588,19031.2157800785,25808994,210.562203363465,28010,GCF_023701775.1
2.47329376854599,2088.90152077151,2365.29784866469,276.396327893175,11263024,843.582858428314,5392,GCF_000002415.2
6.18230677764566,1492.42544589774,3651.43871581451,2159.01326991677,35184483,240.402683427833,42050,GCF_020796205.1
6.55777024782407,2332.50720882333,30968.4401700884,28635.932961265,25448832,354.686021418223,30102,GCF_023373825.1
5.45538045925259,1384.12242233228,3663.09763619991,2278.97521386763,43154329,252.716937374138,44420,GCF_012489685.1
7.75919021353958,1603.6634825748,40180.0618740949,38576.39839152,26647178,205.679233069509,32453,GCF_014356525.2
13.8318757023501,2258.95194703669,41031.9984609371,38773.0465139004,29175687,162.314939755631,40934,GCF_001577835.2
13.396648359069,2228.60444334399,75441.8874195291,73213.2829761851,38540764,165.355373643536,88852,GCF_028858775.1
2.67438582360048,2067.36729762384,2316.12404349577,248.756745871929,10251066,772.025073413147,4966,GCF_900002375.2
13.4066986546241,2271.46877410857,25323.6773355913,23052.2085614827,47175497,168.427898144418,53145,GCF_900880675.1
8.3702106840351,1742.444821576,23279.6368223099,21537.1920007339,33050691,207.172158067592,32703,GCF_022113875.1
14.2767330130405,2383.50263751348,20563.7095597608,18180.2069222473,41289188,165.950144359803,50995,GCF_022379125.1
6.11184317553278,1404.84134537173,3381.13909224012,1976.29774686839,43808474,228.855594298567,49176,GCF_025698485.1
5.75557546324674,1380.27925644773,3869.37603140176,2489.09677495403,71732327,238.816029737036,84836,GCF_016808335.1
12.7347299495852,2150.95330106253,30921.8789443027,28770.9256432402,47551896,167.904508346687,49787,GCF_011125445.2
13.4820762647927,2241.47556638141,21058.2762173698,18816.8006509883,42966019,165.255962535595,46391,GCF_000972845.2
6.21621011013838,1408.99085004236,3721.15608585145,2312.16523580909,32420798,225.663968089553,35410,GCF_000512975.1
5.66759394245931,1441.54897206272,3965.32996638005,2523.78099431734,61885664,253.349374125626,67222,GCF_003713225.1
13.1323340281165,2184.02082132245,18930.5464543882,16746.5256330658,43662484,165.308655921059,45098,GCF_902167405.1
13.3912603369591,2228.54577428542,28192.1954328655,25963.6496585801,48232505,165.417926185391,58286,GCF_013347855.1
10.1622378405623,1752.10449976199,45458.4487721558,43706.3442723938,35072637,171.413254565694,35713,GCF_011064425.1
5.52725313599122,1363.10720312278,3232.6786955903,1869.57149246752,43012152,245.615664161784,49187,GCF_028751815.1
7.46285348610434,1553.6824719649,17345.1161323745,15791.4336604096,32057271,207.1887946558,32816,GCF_015228065.2
5.30219992280973,1331.67322783996,2876.34735623311,1544.67412839316,30272109,250.15485029359,23319,GCF_000184155.1
13.1265514645826,2281.50391569642,86464.5133486011,84183.0094329047,38466530,172.808324437097,62441,GCF_027887165.1
8.28841846370065,1969.3216434626,40913.9081206904,38944.5864772278,41263658,236.59920569736,45538,GCF_020424385.1
12.9253867782102,2164.8168118672,72863.309394867,70698.4925829998,36161793,166.485650450064,72199,GCF_008728515.1
6.00019473248625,1437.90458108174,3944.71194196972,2506.80736088798,38641788,238.642985801217,41082,GCF_004118075.2
1.00221506242449,1908.12021747886,2832.1085380588,923.988320579944,9470685,1902.9029535865,4966,GCF_000002435.2
13.0762548825278,2220.62910278085,25206.7868983074,22986.1577955265,43563295,168.821491147898,51459,GCF_001660625.3
8.20200158019489,2084.39847247827,26246.3210429286,24161.9225704504,22806941,253.132903060078,34173,GCF_009193385.2
6.19154283216783,1453.95413570804,3105.12789554196,1651.17375983392,32044403,233.829052325068,36608,GCF_007655135.1
13.6513607266745,2270.89514715875,22791.8254121518,20520.930264993,43489559,165.349361988615,55926,GCF_022655615.1
6.28375575290076,1451.51886303235,3683.81321708693,2232.29435405458,29750339,229.995430139417,30854,GCF_000208745.1
2.93939082115662,1417.36571310969,1619.13140563902,201.765692529327,13770714,481.197094346228,9718,GCF_001723175.1
2.7501215125887,1391.69962088072,1517.07927481287,125.379653932147,21451416,505.050228875418,20574,GCF_000149555.1
5.03991212686223,1316.11923794052,4859.13243737193,3543.01319943141,50229589,260.139322434956,54169,GCF_019359855.1
5.95190745276841,1377.67142822497,4376.06497223098,2998.39354400601,37599992,230.467212680562,41233,GCF_000340665.2
6.09757828020055,1426.77651120991,4252.66050988554,2825.88399867562,36375830,232.990683783889,42284,GCF_000741045.1
6.46729602157788,2466.09146999326,16957.0357720836,14490.9443020904,23558398,380.317240120947,29660,GCF_013141755.1
9.90316467198006,2043.61696824944,42558.1841169293,40514.5671486799,29727065,205.359990562575,38519,GCF_017591435.1
8.00458469290818,1496.1592251456,44165.2257651481,42669.0665400025,26369870,185.912785927688,24211,GCF_013339725.1
7.5960105112279,1652.95891065456,8352.9091017678,6699.95019111324,47884130,216.608823501662,41860,GCF_013753865.1
6.50761705101328,1409.32095038435,5421.34093640811,4012.01998602376,29708378,215.564825394098,35775,GCF_001540865.1
6.56018923072287,1463.41657878085,3851.51137493597,2388.09479615512,27971453,222.075360681264,33187,GCF_019578655.1
9.03902154921374,2296.85385362066,21988.8713647835,19692.0175111629,19008451,253.104256872852,25755,GCF_910591885.1
6.11806175069083,1442.5368263017,5144.76137426837,3702.22454796667,41695487,234.783306067288,45959,GCF_001411555.2
6.35265670785435,1432.40876211553,8399.41640540153,6967.007643286,39518921,224.481846098266,48801,GCF_009389715.1
5.60297997827099,1374.98228420656,3895.62242522339,2520.64014101683,44022549,244.401962801741,45101,GCF_016545825.1
10.5146885621025,1679.25954840664,25022.5585355184,23343.2989871118,27049470,158.706066279423,29717,GCF_000146605.3
12.3741879601559,2034.60879423229,15328.8048302041,13294.1960359718,38620202,163.423621233458,39253,GCF_000523025.1
4.69693973233313,1261.77365953457,3699.7437388117,2437.97007927713,54712969,267.637396142999,58655,GCF_002575655.2
7.84807845438163,2058.98126650182,26732.5266334186,24673.5453669167,23128735,261.354827168207,23861,GCF_914767665.1
5.52654187764589,1474.92691126422,3290.9447787831,1816.01786751888,41669078,265.880617919516,48188,GCF_002994745.2
5.65285925623629,1423.87547824313,3309.59536805591,1885.71988981278,37502925,250.885888839757,39206,GCF_005286985.1
8.57933792148872,1828.69418278288,13127.6024837556,11298.9083009727,23039644,212.150968002151,26009,GCF_020184175.1
6.20219011063445,2345.99258673892,10407.8154210883,8061.82283434936,23940106,377.252285868569,26574,GCF_009870125.1
12.6439693580651,2175.21789188943,32196.7614338971,30021.5435420076,76722063,171.035998371188,87984,GCF_901001165.1
2.51215129214445,1497.8591476981,1682.10910491186,184.24995721376,17502757,595.245597302177,11686,GCF_000149405.2
13.449703804967,2355.15176198071,38566.7592655882,36211.6075036075,49214045,174.108076440386,52668,GCF_023375975.1
5.41790715354244,1370.94433136327,4992.84572185301,3621.90139048974,38105562,252.039465703448,40777,GCF_020520425.1
