XP_068072230.1	32.308	65	1.58e-06	48.1	XP_068072230.1 histone-lysine N-methyltransferase, H3 lysine-36 specific isoform X1 [Danio rerio]
XP_068072230.1	28.155	103	9.2	28.9	XP_068072230.1 histone-lysine N-methyltransferase, H3 lysine-36 specific isoform X1 [Danio rerio]
XP_021324899.1	32.308	65	1.58e-06	48.1	XP_021324899.1 histone-lysine N-methyltransferase, H3 lysine-36 specific isoform X1 [Danio rerio]
XP_021324899.1	28.155	103	9.2	28.9	XP_021324899.1 histone-lysine N-methyltransferase, H3 lysine-36 specific isoform X1 [Danio rerio]
XP_005173940.1	32.308	65	1.58e-06	48.1	XP_005173940.1 histone-lysine N-methyltransferase, H3 lysine-36 specific isoform X1 [Danio rerio]
XP_005173940.1	28.155	103	9.2	28.9	XP_005173940.1 histone-lysine N-methyltransferase, H3 lysine-36 specific isoform X1 [Danio rerio]
XP_068072231.1	32.308	65	1.72e-06	48.1	XP_068072231.1 histone-lysine N-methyltransferase, H3 lysine-36 specific isoform X2 [Danio rerio]
NP_758859.2	33.846	65	4.36e-06	47.0	NP_758859.2 histone-lysine N-methyltransferase, H3 lysine-36 specific isoform a [Homo sapiens]
NP_001396237.1	33.846	65	4.36e-06	47.0	NP_001396237.1 histone-lysine N-methyltransferase, H3 lysine-36 specific isoform a [Homo sapiens]
NP_001352613.2	33.846	65	4.36e-06	47.0	NP_001352613.2 histone-lysine N-methyltransferase, H3 lysine-36 specific isoform a [Homo sapiens]
NP_001396238.1	33.846	65	4.40e-06	47.0	NP_001396238.1 histone-lysine N-methyltransferase, H3 lysine-36 specific isoform f [Homo sapiens]
NP_001396236.1	33.846	65	4.58e-06	47.0	NP_001396236.1 histone-lysine N-methyltransferase, H3 lysine-36 specific isoform e [Homo sapiens]
NP_001396235.1	33.846	65	4.58e-06	47.0	NP_001396235.1 histone-lysine N-methyltransferase, H3 lysine-36 specific isoform e [Homo sapiens]
NP_001396233.1	33.846	65	4.77e-06	46.6	NP_001396233.1 histone-lysine N-methyltransferase, H3 lysine-36 specific isoform c [Homo sapiens]
NP_071900.2	33.846	65	4.87e-06	46.6	NP_071900.2 histone-lysine N-methyltransferase, H3 lysine-36 specific isoform b [Homo sapiens]
NP_001396232.1	33.846	65	4.87e-06	46.6	NP_001396232.1 histone-lysine N-methyltransferase, H3 lysine-36 specific isoform b [Homo sapiens]
NP_001396231.1	33.846	65	4.87e-06	46.6	NP_001396231.1 histone-lysine N-methyltransferase, H3 lysine-36 specific isoform b [Homo sapiens]
NP_001396230.1	33.846	65	4.87e-06	46.6	NP_001396230.1 histone-lysine N-methyltransferase, H3 lysine-36 specific isoform b [Homo sapiens]
NP_195915.1	29.464	112	2.51e-05	44.7	NP_195915.1 Tudor/PWWP/MBT superfamily protein [Arabidopsis thaliana]
NP_001330526.1	29.464	112	2.51e-05	44.7	NP_001330526.1 Tudor/PWWP/MBT superfamily protein [Arabidopsis thaliana]
NP_001263029.1	30.769	78	3.95e-05	44.3	NP_001263029.1 nuclear receptor binding SET domain protein, isoform B [Drosophila melanogaster]
NP_001263029.1	26.087	69	0.027	36.2	NP_001263029.1 nuclear receptor binding SET domain protein, isoform B [Drosophila melanogaster]
NP_733239.1	30.769	78	3.95e-05	44.3	NP_733239.1 nuclear receptor binding SET domain protein, isoform A [Drosophila melanogaster]
NP_733239.1	26.087	69	0.027	36.2	NP_733239.1 nuclear receptor binding SET domain protein, isoform A [Drosophila melanogaster]
XP_021325735.1	61.905	21	5.31e-05	43.9	XP_021325735.1 axoneme-associated protein mst101(2) [Danio rerio]
XP_021325737.1	61.905	21	6.02e-05	43.5	XP_021325737.1 axoneme-associated protein mst101(2) [Danio rerio]
XP_683890.4	33.824	68	3.05e-04	41.6	XP_683890.4 histone-lysine N-methyltransferase, H3 lysine-36 specific [Danio rerio]
NP_001331897.1	36.232	69	3.24e-04	41.6	NP_001331897.1 Tudor/PWWP/MBT superfamily protein [Arabidopsis thaliana]
NP_198850.1	36.232	69	3.24e-04	41.6	NP_198850.1 Tudor/PWWP/MBT superfamily protein [Arabidopsis thaliana]
NP_491732.2	36.066	61	3.52e-04	41.2	NP_491732.2 PWWP domain-containing protein [Caenorhabditis elegans]
NP_491731.2	36.066	61	3.52e-04	41.2	NP_491731.2 PWWP domain-containing protein [Caenorhabditis elegans]
NP_150091.2	56.667	30	3.98e-04	41.2	NP_150091.2 PC4 and SFRS1-interacting protein isoform 2 [Homo sapiens]
NP_001121689.1	56.667	30	3.98e-04	41.2	NP_001121689.1 PC4 and SFRS1-interacting protein isoform 2 [Homo sapiens]
NP_115958.2	33.708	89	4.86e-04	40.8	NP_115958.2 cytokine-like nuclear factor N-PAC isoform 1 [Homo sapiens]
NP_001311027.2	33.708	89	5.13e-04	40.8	NP_001311027.2 cytokine-like nuclear factor N-PAC isoform 5 [Homo sapiens]
NP_001295025.1	33.708	89	5.14e-04	40.8	NP_001295025.1 cytokine-like nuclear factor N-PAC isoform 2 [Homo sapiens]
NP_001425313.1	56.667	30	5.25e-04	40.8	NP_001425313.1 PC4 and SFRS1-interacting protein isoform 5 [Homo sapiens]
NP_001425312.1	56.667	30	5.25e-04	40.8	NP_001425312.1 PC4 and SFRS1-interacting protein isoform 5 [Homo sapiens]
NP_001425317.1	60.714	28	5.96e-04	40.4	NP_001425317.1 PC4 and SFRS1-interacting protein isoform 6 [Homo sapiens]
NP_001425316.1	60.714	28	5.96e-04	40.4	NP_001425316.1 PC4 and SFRS1-interacting protein isoform 6 [Homo sapiens]
NP_001425318.1	60.714	28	6.01e-04	40.4	NP_001425318.1 PC4 and SFRS1-interacting protein isoform 3 [Homo sapiens]
NP_001304827.1	60.714	28	6.01e-04	40.4	NP_001304827.1 PC4 and SFRS1-interacting protein isoform 3 [Homo sapiens]
NP_066967.3	56.667	30	6.39e-04	40.4	NP_066967.3 PC4 and SFRS1-interacting protein isoform 1 [Homo sapiens]
NP_001425315.1	56.667	30	6.39e-04	40.4	NP_001425315.1 PC4 and SFRS1-interacting protein isoform 1 [Homo sapiens]
NP_001425314.1	56.667	30	6.39e-04	40.4	NP_001425314.1 PC4 and SFRS1-interacting protein isoform 1 [Homo sapiens]
NP_001311026.2	33.708	89	6.91e-04	40.4	NP_001311026.2 cytokine-like nuclear factor N-PAC isoform 4 [Homo sapiens]
NP_001304829.1	60.714	28	7.07e-04	40.4	NP_001304829.1 PC4 and SFRS1-interacting protein isoform 4 [Homo sapiens]
NP_001311025.2	33.708	89	7.39e-04	40.4	NP_001311025.2 cytokine-like nuclear factor N-PAC isoform 3 [Homo sapiens]
XP_009294586.1	60.870	23	0.001	40.0	XP_009294586.1 hepatoma-derived growth factor-related protein 2 isoform X1 [Danio rerio]
NP_001002037.2	60.870	23	0.001	40.0	NP_001002037.2 hepatoma-derived growth factor-related protein 2 [Danio rerio]
NP_001001520.1	60.870	23	0.002	39.3	NP_001001520.1 hepatoma-derived growth factor-related protein 2 isoform 1 [Homo sapiens]
NP_116020.1	60.870	23	0.002	39.3	NP_116020.1 hepatoma-derived growth factor-related protein 2 isoform 2 [Homo sapiens]
XP_047295503.1	60.870	23	0.002	39.3	XP_047295503.1 hepatoma-derived growth factor-related protein 2 isoform X3 [Homo sapiens]
XP_047295504.1	60.870	23	0.002	39.3	XP_047295504.1 hepatoma-derived growth factor-related protein 2 isoform X4 [Homo sapiens]
NP_001393736.1	100.000	18	0.002	39.3	NP_001393736.1 DNA mismatch repair protein Msh6 isoform 14 [Homo sapiens]
NP_001393735.1	100.000	18	0.002	39.3	NP_001393735.1 DNA mismatch repair protein Msh6 isoform 14 [Homo sapiens]
NP_001393728.1	100.000	18	0.002	39.3	NP_001393728.1 DNA mismatch repair protein Msh6 isoform 14 [Homo sapiens]
XP_687488.4	31.746	63	0.003	38.5	XP_687488.4 PWWP domain-containing protein 2A [Danio rerio]
XP_005265868.1	30.159	63	0.003	38.5	XP_005265868.1 PWWP domain-containing protein 2A isoform X2 [Homo sapiens]
NP_001336661.1	30.159	63	0.003	38.5	NP_001336661.1 PWWP domain-containing protein 2A isoform d [Homo sapiens]
NP_001396234.1	45.161	31	0.003	38.5	NP_001396234.1 histone-lysine N-methyltransferase, H3 lysine-36 specific isoform d [Homo sapiens]
NP_001124336.1	30.159	63	0.004	38.5	NP_001124336.1 PWWP domain-containing protein 2A isoform b [Homo sapiens]
NP_001007772.1	32.353	102	0.005	38.1	NP_001007772.1 cytokine-like nuclear factor N-PAC [Danio rerio]
XP_005164162.1	32.353	102	0.005	38.1	XP_005164162.1 cytokine-like nuclear factor N-PAC isoform X2 [Danio rerio]
XP_005164161.1	32.353	102	0.005	38.1	XP_005164161.1 cytokine-like nuclear factor N-PAC isoform X1 [Danio rerio]
XP_068072902.1	32.353	102	0.005	38.1	XP_068072902.1 cytokine-like nuclear factor N-PAC isoform X5 [Danio rerio]
XP_068072900.1	32.353	102	0.006	37.7	XP_068072900.1 cytokine-like nuclear factor N-PAC isoform X4 [Danio rerio]
XP_021326164.1	32.353	102	0.006	37.7	XP_021326164.1 cytokine-like nuclear factor N-PAC isoform X3 [Danio rerio]
XP_068072903.1	32.353	102	0.006	37.7	XP_068072903.1 cytokine-like nuclear factor N-PAC isoform X6 [Danio rerio]
XP_047295916.1	40.426	47	0.008	37.4	XP_047295916.1 DNA (cytosine-5)-methyltransferase 3B isoform X17 [Homo sapiens]
XP_005159950.1	33.824	68	0.008	37.4	XP_005159950.1 PC4 and SFRS1 interacting protein 1a isoform X2 [Danio rerio]
NP_001018562.2	33.824	68	0.008	37.4	NP_001018562.2 PC4 and SFRS1 interacting protein 1a [Danio rerio]
XP_068075561.1	33.824	68	0.008	37.4	XP_068075561.1 PC4 and SFRS1 interacting protein 1a isoform X1 [Danio rerio]
XP_009289823.1	33.824	68	0.008	37.4	XP_009289823.1 PC4 and SFRS1 interacting protein 1a isoform X1 [Danio rerio]
XP_005159951.1	33.824	68	0.009	37.4	XP_005159951.1 PC4 and SFRS1 interacting protein 1a isoform X3 [Danio rerio]
XP_047295915.1	40.426	47	0.009	37.4	XP_047295915.1 DNA (cytosine-5)-methyltransferase 3B isoform X16 [Homo sapiens]
NP_001311098.1	25.806	62	0.011	37.0	NP_001311098.1 zinc finger CW-type PWWP domain protein 2 isoform a [Homo sapiens]
NP_001035522.1	25.806	62	0.011	37.0	NP_001035522.1 zinc finger CW-type PWWP domain protein 2 isoform a [Homo sapiens]
NP_850170.1	37.255	51	0.011	37.0	NP_850170.1 homologue of trithorax [Arabidopsis thaliana]
NP_187578.1	32.258	62	0.014	37.0	NP_187578.1 Tudor/PWWP/MBT superfamily protein [Arabidopsis thaliana]
NP_001078128.1	32.258	62	0.014	37.0	NP_001078128.1 Tudor/PWWP/MBT superfamily protein [Arabidopsis thaliana]
NP_004485.1	36.923	65	0.017	36.2	NP_004485.1 hepatoma-derived growth factor isoform a [Homo sapiens]
NP_001311099.1	25.806	62	0.035	35.4	NP_001311099.1 zinc finger CW-type PWWP domain protein 2 isoform b [Homo sapiens]
NP_008823.1	57.143	21	0.041	35.4	NP_008823.1 DNA (cytosine-5)-methyltransferase 3B isoform 1 [Homo sapiens]
NP_001411284.1	57.143	21	0.043	35.4	NP_001411284.1 DNA (cytosine-5)-methyltransferase 3B isoform 13 [Homo sapiens]
NP_001411281.1	57.143	21	0.044	35.4	NP_001411281.1 DNA (cytosine-5)-methyltransferase 3B isoform 10 [Homo sapiens]
XP_047295902.1	57.143	21	0.045	35.4	XP_047295902.1 DNA (cytosine-5)-methyltransferase 3B isoform X1 [Homo sapiens]
NP_787044.1	57.143	21	0.046	35.4	NP_787044.1 DNA (cytosine-5)-methyltransferase 3B isoform 2 [Homo sapiens]
NP_001411283.1	57.143	21	0.048	35.4	NP_001411283.1 DNA (cytosine-5)-methyltransferase 3B isoform 12 [Homo sapiens]
XP_047280648.1	33.871	62	0.048	35.4	XP_047280648.1 PWWP domain-containing protein 2B isoform X2 [Homo sapiens]
XP_047280647.1	33.871	62	0.048	35.4	XP_047280647.1 PWWP domain-containing protein 2B isoform X2 [Homo sapiens]
XP_047280646.1	33.871	62	0.048	35.4	XP_047280646.1 PWWP domain-containing protein 2B isoform X2 [Homo sapiens]
NP_001411287.1	57.143	21	0.048	35.4	NP_001411287.1 DNA (cytosine-5)-methyltransferase 3B isoform 16 [Homo sapiens]
NP_787045.1	57.143	21	0.048	35.4	NP_787045.1 DNA (cytosine-5)-methyltransferase 3B isoform 3 [Homo sapiens]
NP_787046.1	57.143	21	0.049	35.4	NP_787046.1 DNA (cytosine-5)-methyltransferase 3B isoform 6 [Homo sapiens]
NP_013560.3	38.596	57	0.050	35.0	NP_013560.3 Pdp3p [Saccharomyces cerevisiae S288C]
NP_001193984.1	57.143	21	0.051	35.0	NP_001193984.1 DNA (cytosine-5)-methyltransferase 3B isoform 7 [Homo sapiens]
XP_047295912.1	57.143	21	0.051	35.0	XP_047295912.1 DNA (cytosine-5)-methyltransferase 3B isoform X12 [Homo sapiens]
NP_001193985.1	57.143	21	0.053	35.0	NP_001193985.1 DNA (cytosine-5)-methyltransferase 3B isoform 8 [Homo sapiens]
NP_612508.3	33.871	62	0.053	35.0	NP_612508.3 PWWP domain-containing protein 2B isoform 1 [Homo sapiens]
XP_047295906.1	52.174	23	0.054	35.0	XP_047295906.1 DNA (cytosine-5)-methyltransferase 3B isoform X5 [Homo sapiens]
NP_001411280.1	52.174	23	0.054	35.0	NP_001411280.1 DNA (cytosine-5)-methyltransferase 3B isoform 9 [Homo sapiens]
NP_001411288.1	57.143	21	0.055	35.0	NP_001411288.1 DNA (cytosine-5)-methyltransferase 3B isoform 17 [Homo sapiens]
NP_001411285.1	52.174	23	0.056	35.0	NP_001411285.1 DNA (cytosine-5)-methyltransferase 3B isoform 14 [Homo sapiens]
NP_001411282.1	52.174	23	0.057	35.0	NP_001411282.1 DNA (cytosine-5)-methyltransferase 3B isoform 11 [Homo sapiens]
NP_001411289.1	57.143	21	0.058	35.0	NP_001411289.1 DNA (cytosine-5)-methyltransferase 3B isoform 18 [Homo sapiens]
NP_172074.6	29.412	51	0.059	35.0	NP_172074.6 trithorax-like protein 2 [Arabidopsis thaliana]
NP_001321564.1	29.412	51	0.059	35.0	NP_001321564.1 trithorax-like protein 2 [Arabidopsis thaliana]
NP_001321563.1	29.412	51	0.059	35.0	NP_001321563.1 trithorax-like protein 2 [Arabidopsis thaliana]
NP_001077464.4	29.412	51	0.059	35.0	NP_001077464.4 trithorax-like protein 2 [Arabidopsis thaliana]
XP_047295905.1	52.174	23	0.062	35.0	XP_047295905.1 DNA (cytosine-5)-methyltransferase 3B isoform X4 [Homo sapiens]
NP_001411286.1	52.174	23	0.063	35.0	NP_001411286.1 DNA (cytosine-5)-methyltransferase 3B isoform 15 [Homo sapiens]
XP_047295911.1	40.426	47	0.064	35.0	XP_047295911.1 DNA (cytosine-5)-methyltransferase 3B isoform X11 [Homo sapiens]
NP_610266.1	52.174	23	0.073	34.7	NP_610266.1 Bromodomain-containing protein, 140kD, isoform A [Drosophila melanogaster]
NP_001286155.1	52.174	23	0.073	34.7	NP_001286155.1 Bromodomain-containing protein, 140kD, isoform B [Drosophila melanogaster]
