NP_001393756.1	100.000	94	3.11e-61	204	NP_001393756.1 DNA mismatch repair protein Msh6 isoform 12 [Homo sapiens]
NP_001393754.1	100.000	94	3.11e-61	204	NP_001393754.1 DNA mismatch repair protein Msh6 isoform 12 [Homo sapiens]
NP_001393753.1	100.000	94	3.11e-61	204	NP_001393753.1 DNA mismatch repair protein Msh6 isoform 12 [Homo sapiens]
NP_001393750.1	100.000	94	3.11e-61	204	NP_001393750.1 DNA mismatch repair protein Msh6 isoform 12 [Homo sapiens]
NP_001393749.1	100.000	94	3.11e-61	204	NP_001393749.1 DNA mismatch repair protein Msh6 isoform 12 [Homo sapiens]
NP_001393748.1	100.000	94	3.11e-61	204	NP_001393748.1 DNA mismatch repair protein Msh6 isoform 12 [Homo sapiens]
NP_001393747.1	100.000	94	3.11e-61	204	NP_001393747.1 DNA mismatch repair protein Msh6 isoform 12 [Homo sapiens]
NP_001393734.1	100.000	94	3.11e-61	204	NP_001393734.1 DNA mismatch repair protein Msh6 isoform 12 [Homo sapiens]
NP_001393726.1	100.000	94	3.11e-61	204	NP_001393726.1 DNA mismatch repair protein Msh6 isoform 12 [Homo sapiens]
NP_001393751.1	100.000	94	4.38e-61	204	NP_001393751.1 DNA mismatch repair protein Msh6 isoform 13 [Homo sapiens]
NP_001393730.1	100.000	94	4.38e-61	204	NP_001393730.1 DNA mismatch repair protein Msh6 isoform 13 [Homo sapiens]
NP_001383354.1	70.192	104	2.00e-48	168	NP_001383354.1 DNA mismatch repair protein Msh6 [Gallus gallus]
XP_015133604.2	70.192	104	2.06e-48	168	XP_015133604.2 DNA mismatch repair protein Msh6 isoform X1 [Gallus gallus]
XP_068080998.1	50.000	104	8.34e-32	120	XP_068080998.1 DNA mismatch repair protein Msh6 isoform X1 [Danio rerio]
NP_878280.1	50.000	104	2.38e-31	119	NP_878280.1 DNA mismatch repair protein Msh6 [Danio rerio]
XP_032219041.1	41.237	97	1.17e-15	74.7	XP_032219041.1 LOW QUALITY PROTEIN: DNA mismatch repair protein Msh6 [Nematostella vectensis]
XP_015141495.2	46.269	67	2.57e-14	70.9	XP_015141495.2 histone-lysine N-methyltransferase NSD2 isoform X4 [Gallus gallus]
NP_015627.1	46.269	67	4.20e-14	70.5	NP_015627.1 histone-lysine N-methyltransferase NSD2 isoform 4 [Homo sapiens]
XP_047272099.1	46.269	67	4.49e-14	70.1	XP_047272099.1 histone-lysine N-methyltransferase NSD2 isoform X3 [Homo sapiens]
XP_047272100.1	46.269	67	4.64e-14	70.1	XP_047272100.1 histone-lysine N-methyltransferase NSD2 isoform X4 [Homo sapiens]
NP_579889.1	46.269	67	4.64e-14	70.1	NP_579889.1 histone-lysine N-methyltransferase NSD2 isoform 3 [Homo sapiens]
XP_015141491.2	46.269	67	6.87e-14	69.7	XP_015141491.2 histone-lysine N-methyltransferase NSD2 isoform X2 [Gallus gallus]
XP_046796405.1	46.269	67	6.95e-14	69.7	XP_046796405.1 histone-lysine N-methyltransferase NSD2 isoform X1 [Gallus gallus]
XP_015141487.2	46.269	67	6.95e-14	69.7	XP_015141487.2 histone-lysine N-methyltransferase NSD2 isoform X1 [Gallus gallus]
XP_015141486.2	46.269	67	6.95e-14	69.7	XP_015141486.2 histone-lysine N-methyltransferase NSD2 isoform X1 [Gallus gallus]
XP_015141485.2	46.269	67	6.95e-14	69.7	XP_015141485.2 histone-lysine N-methyltransferase NSD2 isoform X1 [Gallus gallus]
XP_015141484.2	46.269	67	6.95e-14	69.7	XP_015141484.2 histone-lysine N-methyltransferase NSD2 isoform X1 [Gallus gallus]
XP_015141482.2	46.269	67	6.95e-14	69.7	XP_015141482.2 histone-lysine N-methyltransferase NSD2 isoform X1 [Gallus gallus]
XP_015141481.2	46.269	67	6.95e-14	69.7	XP_015141481.2 histone-lysine N-methyltransferase NSD2 isoform X1 [Gallus gallus]
XP_015141492.2	46.269	67	7.95e-14	69.7	XP_015141492.2 histone-lysine N-methyltransferase NSD2 isoform X3 [Gallus gallus]
NP_001427825.1	46.269	67	1.17e-13	68.9	NP_001427825.1 histone-lysine N-methyltransferase NSD2 isoform 8 [Homo sapiens]
NP_001427824.1	46.269	67	1.21e-13	68.9	NP_001427824.1 histone-lysine N-methyltransferase NSD2 isoform 7 [Homo sapiens]
XP_047272095.1	46.269	67	1.32e-13	68.9	XP_047272095.1 histone-lysine N-methyltransferase NSD2 isoform X1 [Homo sapiens]
XP_047272093.1	46.269	67	1.32e-13	68.9	XP_047272093.1 histone-lysine N-methyltransferase NSD2 isoform X1 [Homo sapiens]
XP_005248058.1	46.269	67	1.32e-13	68.9	XP_005248058.1 histone-lysine N-methyltransferase NSD2 isoform X1 [Homo sapiens]
NP_579890.1	46.269	67	1.32e-13	68.9	NP_579890.1 histone-lysine N-methyltransferase NSD2 isoform 1 [Homo sapiens]
NP_579878.1	46.269	67	1.32e-13	68.9	NP_579878.1 histone-lysine N-methyltransferase NSD2 isoform 1 [Homo sapiens]
NP_579877.1	46.269	67	1.32e-13	68.9	NP_579877.1 histone-lysine N-methyltransferase NSD2 isoform 1 [Homo sapiens]
NP_001427821.1	46.269	67	1.32e-13	68.9	NP_001427821.1 histone-lysine N-methyltransferase NSD2 isoform 1 [Homo sapiens]
NP_001035889.1	46.269	67	1.32e-13	68.9	NP_001035889.1 histone-lysine N-methyltransferase NSD2 isoform 1 [Homo sapiens]
NP_001427822.1	46.269	67	1.37e-13	68.9	NP_001427822.1 histone-lysine N-methyltransferase NSD2 isoform 5 [Homo sapiens]
NP_001427823.1	46.269	67	1.38e-13	68.9	NP_001427823.1 histone-lysine N-methyltransferase NSD2 isoform 6 [Homo sapiens]
XP_047272098.1	46.269	67	1.52e-13	68.9	XP_047272098.1 histone-lysine N-methyltransferase NSD2 isoform X2 [Homo sapiens]
XP_047272097.1	46.269	67	1.52e-13	68.9	XP_047272097.1 histone-lysine N-methyltransferase NSD2 isoform X2 [Homo sapiens]
NP_001427826.1	46.269	67	1.52e-13	68.9	NP_001427826.1 histone-lysine N-methyltransferase NSD2 isoform 9 [Homo sapiens]
NP_001427827.1	46.269	67	1.63e-13	68.6	NP_001427827.1 histone-lysine N-methyltransferase NSD2 isoform 10 [Homo sapiens]
XP_001635219.2	43.284	67	5.49e-13	67.0	XP_001635219.2 histone-lysine N-methyltransferase NSD2 isoform X1 [Nematostella vectensis]
XP_001635219.2	50.000	20	1.5	31.6	XP_001635219.2 histone-lysine N-methyltransferase NSD2 isoform X1 [Nematostella vectensis]
XP_032240530.1	43.284	67	5.81e-13	67.0	XP_032240530.1 histone-lysine N-methyltransferase NSD2 isoform X3 [Nematostella vectensis]
XP_032240530.1	50.000	20	1.5	31.6	XP_032240530.1 histone-lysine N-methyltransferase NSD2 isoform X3 [Nematostella vectensis]
XP_032240529.1	43.284	67	5.87e-13	67.0	XP_032240529.1 histone-lysine N-methyltransferase NSD2 isoform X2 [Nematostella vectensis]
XP_032240529.1	50.000	20	1.5	31.6	XP_032240529.1 histone-lysine N-methyltransferase NSD2 isoform X2 [Nematostella vectensis]
NP_060248.2	38.202	89	1.54e-12	65.9	NP_060248.2 histone-lysine N-methyltransferase NSD3 isoform short [Homo sapiens]
NP_075447.1	32.231	121	2.52e-12	65.5	NP_075447.1 histone-lysine N-methyltransferase NSD3 isoform long [Homo sapiens]
XP_068080964.1	40.299	67	4.06e-12	64.7	XP_068080964.1 histone-lysine N-methyltransferase NSD2 isoform X1 [Danio rerio]
NP_001076020.1	40.299	67	4.06e-12	64.7	NP_001076020.1 histone-lysine N-methyltransferase NSD2 [Danio rerio]
XP_046759363.1	32.231	121	4.47e-12	64.7	XP_046759363.1 histone-lysine N-methyltransferase NSD3 isoform X3 [Gallus gallus]
XP_046759360.1	32.231	121	4.48e-12	64.7	XP_046759360.1 histone-lysine N-methyltransferase NSD3 isoform X1 [Gallus gallus]
XP_015152897.1	32.231	121	4.48e-12	64.7	XP_015152897.1 histone-lysine N-methyltransferase NSD3 isoform X1 [Gallus gallus]
XP_046759362.1	32.231	121	4.74e-12	64.7	XP_046759362.1 histone-lysine N-methyltransferase NSD3 isoform X2 [Gallus gallus]
XP_046759359.1	32.231	121	6.06e-12	64.3	XP_046759359.1 histone-lysine N-methyltransferase NSD3 isoform X4 [Gallus gallus]
XP_694414.6	43.636	55	8.43e-10	58.2	XP_694414.6 histone-lysine N-methyltransferase NSD3 isoform X1 [Danio rerio]
XP_021335001.1	43.636	55	8.43e-10	58.2	XP_021335001.1 histone-lysine N-methyltransferase NSD3 isoform X1 [Danio rerio]
XP_005155379.1	43.636	55	8.43e-10	58.2	XP_005155379.1 histone-lysine N-methyltransferase NSD3 isoform X1 [Danio rerio]
XP_005155382.1	43.636	55	8.75e-10	58.2	XP_005155382.1 histone-lysine N-methyltransferase NSD3 isoform X2 [Danio rerio]
XP_005155383.1	43.636	55	9.19e-10	58.2	XP_005155383.1 histone-lysine N-methyltransferase NSD3 isoform X3 [Danio rerio]
XP_019851023.1	33.333	63	2.33e-08	53.9	XP_019851023.1 uncharacterized protein LOC109581390 isoform X1 [Amphimedon queenslandica]
XP_019851025.1	33.333	63	2.51e-08	53.9	XP_019851025.1 uncharacterized protein LOC109581390 isoform X2 [Amphimedon queenslandica]
XP_019851027.1	33.333	63	3.01e-08	53.5	XP_019851027.1 uncharacterized protein LOC109581390 isoform X3 [Amphimedon queenslandica]
NP_198117.2	34.375	96	1.89e-07	51.6	NP_198117.2 Tudor/PWWP/MBT superfamily protein [Arabidopsis thaliana]
NP_001326914.1	31.868	91	3.03e-07	50.8	NP_001326914.1 Tudor/PWWP/MBT superfamily protein [Arabidopsis thaliana]
NP_187194.1	31.868	91	3.06e-07	50.8	NP_187194.1 Tudor/PWWP/MBT superfamily protein [Arabidopsis thaliana]
NP_001372948.1	31.818	66	9.25e-07	49.3	NP_001372948.1 zinc finger CW-type PWWP domain protein 1 isoform 10 [Homo sapiens]
NP_001372938.1	31.818	66	9.25e-07	49.3	NP_001372938.1 zinc finger CW-type PWWP domain protein 1 isoform 10 [Homo sapiens]
NP_001372952.1	31.818	66	9.35e-07	49.3	NP_001372952.1 zinc finger CW-type PWWP domain protein 1 isoform 9 [Homo sapiens]
NP_001372947.1	31.818	66	9.68e-07	49.3	NP_001372947.1 zinc finger CW-type PWWP domain protein 1 isoform 6 [Homo sapiens]
NP_001372942.1	31.818	66	9.68e-07	49.3	NP_001372942.1 zinc finger CW-type PWWP domain protein 1 isoform 6 [Homo sapiens]
NP_001372940.1	31.818	66	9.90e-07	49.3	NP_001372940.1 zinc finger CW-type PWWP domain protein 1 isoform 12 [Homo sapiens]
NP_001372949.1	31.818	66	1.01e-06	49.3	NP_001372949.1 zinc finger CW-type PWWP domain protein 1 isoform 2 [Homo sapiens]
NP_001244937.1	31.818	66	1.01e-06	49.3	NP_001244937.1 zinc finger CW-type PWWP domain protein 1 isoform 2 [Homo sapiens]
NP_001372944.1	31.818	66	1.07e-06	49.3	NP_001372944.1 zinc finger CW-type PWWP domain protein 1 isoform 11 [Homo sapiens]
NP_001372950.1	31.818	66	1.08e-06	49.3	NP_001372950.1 zinc finger CW-type PWWP domain protein 1 isoform 13 [Homo sapiens]
NP_001372946.1	31.818	66	1.08e-06	49.3	NP_001372946.1 zinc finger CW-type PWWP domain protein 1 isoform 5 [Homo sapiens]
XP_005250537.1	31.818	66	1.08e-06	49.3	XP_005250537.1 zinc finger CW-type PWWP domain protein 1 isoform X7 [Homo sapiens]
NP_001372941.1	31.818	66	1.09e-06	49.3	NP_001372941.1 zinc finger CW-type PWWP domain protein 1 isoform 7 [Homo sapiens]
XP_016867868.1	31.818	66	1.10e-06	49.3	XP_016867868.1 zinc finger CW-type PWWP domain protein 1 isoform X8 [Homo sapiens]
NP_001372951.1	31.818	66	1.10e-06	49.3	NP_001372951.1 zinc finger CW-type PWWP domain protein 1 isoform 8 [Homo sapiens]
XP_047276508.1	31.818	66	1.16e-06	49.3	XP_047276508.1 zinc finger CW-type PWWP domain protein 1 isoform X4 [Homo sapiens]
NP_060454.3	31.818	66	1.16e-06	49.3	NP_060454.3 zinc finger CW-type PWWP domain protein 1 isoform 1 [Homo sapiens]
XP_047276507.1	31.818	66	1.18e-06	49.3	XP_047276507.1 zinc finger CW-type PWWP domain protein 1 isoform X2 [Homo sapiens]
XP_006716101.1	31.818	66	1.18e-06	49.3	XP_006716101.1 zinc finger CW-type PWWP domain protein 1 isoform X3 [Homo sapiens]
NP_001372939.1	31.818	66	1.18e-06	49.3	NP_001372939.1 zinc finger CW-type PWWP domain protein 1 isoform 3 [Homo sapiens]
XP_006716099.1	31.818	66	1.19e-06	49.3	XP_006716099.1 zinc finger CW-type PWWP domain protein 1 isoform X1 [Homo sapiens]
XP_006716098.1	31.818	66	1.19e-06	49.3	XP_006716098.1 zinc finger CW-type PWWP domain protein 1 isoform X1 [Homo sapiens]
NP_001372945.1	31.818	66	1.21e-06	48.9	NP_001372945.1 zinc finger CW-type PWWP domain protein 1 isoform 4 [Homo sapiens]
XP_047276509.1	31.818	66	1.27e-06	48.9	XP_047276509.1 zinc finger CW-type PWWP domain protein 1 isoform X6 [Homo sapiens]
XP_024302583.1	31.818	66	1.27e-06	48.9	XP_024302583.1 zinc finger CW-type PWWP domain protein 1 isoform X6 [Homo sapiens]
XP_006716103.1	31.818	66	1.27e-06	48.9	XP_006716103.1 zinc finger CW-type PWWP domain protein 1 isoform X5 [Homo sapiens]
NP_609336.3	27.451	102	1.69e-06	48.5	NP_609336.3 Nucleosome-destabilizing factor, isoform A [Drosophila melanogaster]
NP_001285791.1	27.451	102	1.69e-06	48.5	NP_001285791.1 Nucleosome-destabilizing factor, isoform C [Drosophila melanogaster]
NP_001188767.1	27.451	102	1.69e-06	48.5	NP_001188767.1 Nucleosome-destabilizing factor, isoform B [Drosophila melanogaster]
XP_025881219.1	33.696	92	1.78e-06	48.5	XP_025881219.1 uncharacterized protein LOC112938999 [Oryza sativa Japonica Group]
XP_019855877.1	31.944	72	1.90e-06	48.5	XP_019855877.1 zinc finger CW-type PWWP domain protein 1-like [Amphimedon queenslandica]
XP_068072230.1	32.308	65	2.76e-06	48.1	XP_068072230.1 histone-lysine N-methyltransferase, H3 lysine-36 specific isoform X1 [Danio rerio]
XP_021324899.1	32.308	65	2.76e-06	48.1	XP_021324899.1 histone-lysine N-methyltransferase, H3 lysine-36 specific isoform X1 [Danio rerio]
XP_005173940.1	32.308	65	2.76e-06	48.1	XP_005173940.1 histone-lysine N-methyltransferase, H3 lysine-36 specific isoform X1 [Danio rerio]
XP_068072231.1	32.308	65	3.01e-06	48.1	XP_068072231.1 histone-lysine N-methyltransferase, H3 lysine-36 specific isoform X2 [Danio rerio]
NP_758859.2	33.846	65	7.62e-06	47.0	NP_758859.2 histone-lysine N-methyltransferase, H3 lysine-36 specific isoform a [Homo sapiens]
NP_001396237.1	33.846	65	7.62e-06	47.0	NP_001396237.1 histone-lysine N-methyltransferase, H3 lysine-36 specific isoform a [Homo sapiens]
NP_001352613.2	33.846	65	7.62e-06	47.0	NP_001352613.2 histone-lysine N-methyltransferase, H3 lysine-36 specific isoform a [Homo sapiens]
NP_001396238.1	33.846	65	7.69e-06	47.0	NP_001396238.1 histone-lysine N-methyltransferase, H3 lysine-36 specific isoform f [Homo sapiens]
NP_001396236.1	33.846	65	8.01e-06	47.0	NP_001396236.1 histone-lysine N-methyltransferase, H3 lysine-36 specific isoform e [Homo sapiens]
NP_001396235.1	33.846	65	8.01e-06	47.0	NP_001396235.1 histone-lysine N-methyltransferase, H3 lysine-36 specific isoform e [Homo sapiens]
NP_001396233.1	33.846	65	8.33e-06	46.6	NP_001396233.1 histone-lysine N-methyltransferase, H3 lysine-36 specific isoform c [Homo sapiens]
NP_071900.2	33.846	65	8.51e-06	46.6	NP_071900.2 histone-lysine N-methyltransferase, H3 lysine-36 specific isoform b [Homo sapiens]
NP_001396232.1	33.846	65	8.51e-06	46.6	NP_001396232.1 histone-lysine N-methyltransferase, H3 lysine-36 specific isoform b [Homo sapiens]
NP_001396231.1	33.846	65	8.51e-06	46.6	NP_001396231.1 histone-lysine N-methyltransferase, H3 lysine-36 specific isoform b [Homo sapiens]
NP_001396230.1	33.846	65	8.51e-06	46.6	NP_001396230.1 histone-lysine N-methyltransferase, H3 lysine-36 specific isoform b [Homo sapiens]
XP_032238026.1	34.247	73	9.13e-06	46.6	XP_032238026.1 zinc finger CW-type PWWP domain protein 1 isoform X1 [Nematostella vectensis]
XP_032238027.1	31.944	72	1.01e-05	46.6	XP_032238027.1 zinc finger CW-type PWWP domain protein 1 isoform X2 [Nematostella vectensis]
XP_032241150.1	28.571	70	3.23e-05	44.3	XP_032241150.1 zinc finger CW-type PWWP domain protein 2-like isoform X2 [Nematostella vectensis]
XP_032241149.1	28.571	70	3.23e-05	44.3	XP_032241149.1 zinc finger CW-type PWWP domain protein 2-like isoform X2 [Nematostella vectensis]
XP_032241144.1	28.571	70	3.49e-05	45.1	XP_032241144.1 AT-rich interactive domain-containing protein 5B-like [Nematostella vectensis]
NP_195915.1	29.464	112	4.38e-05	44.7	NP_195915.1 Tudor/PWWP/MBT superfamily protein [Arabidopsis thaliana]
NP_001330526.1	29.464	112	4.38e-05	44.7	NP_001330526.1 Tudor/PWWP/MBT superfamily protein [Arabidopsis thaliana]
XP_032241148.1	28.571	70	5.50e-05	43.9	XP_032241148.1 zinc finger CW-type PWWP domain protein 2-like isoform X1 [Nematostella vectensis]
XP_032229416.1	30.612	98	6.44e-05	44.3	XP_032229416.1 zinc finger MYND domain-containing protein 11 [Nematostella vectensis]
XP_015639302.1	31.884	69	6.83e-05	44.3	XP_015639302.1 uncharacterized protein LOC4339033 isoform X2 [Oryza sativa Japonica Group]
NP_001263029.1	30.769	78	6.91e-05	44.3	NP_001263029.1 nuclear receptor binding SET domain protein, isoform B [Drosophila melanogaster]
NP_001263029.1	26.087	69	0.046	36.2	NP_001263029.1 nuclear receptor binding SET domain protein, isoform B [Drosophila melanogaster]
NP_733239.1	30.769	78	6.91e-05	44.3	NP_733239.1 nuclear receptor binding SET domain protein, isoform A [Drosophila melanogaster]
NP_733239.1	26.087	69	0.048	36.2	NP_733239.1 nuclear receptor binding SET domain protein, isoform A [Drosophila melanogaster]
XP_015640791.1	27.778	72	7.13e-05	43.9	XP_015640791.1 uncharacterized protein LOC9268510 [Oryza sativa Japonica Group]
XP_015639301.1	31.884	69	7.25e-05	43.9	XP_015639301.1 uncharacterized protein LOC4339033 isoform X1 [Oryza sativa Japonica Group]
XP_021325735.1	61.905	21	9.27e-05	43.9	XP_021325735.1 axoneme-associated protein mst101(2) [Danio rerio]
XP_021325737.1	61.905	21	1.05e-04	43.5	XP_021325737.1 axoneme-associated protein mst101(2) [Danio rerio]
XP_025881144.1	39.189	74	1.77e-04	42.7	XP_025881144.1 uncharacterized protein LOC4337816 isoform X3 [Oryza sativa Japonica Group]
XP_025881145.1	39.189	74	1.79e-04	42.7	XP_025881145.1 uncharacterized protein LOC4337816 isoform X4 [Oryza sativa Japonica Group]
XP_015639812.1	37.662	77	2.72e-04	42.4	XP_015639812.1 proline-rich protein 36 isoform X1 [Oryza sativa Japonica Group]
XP_015639814.1	37.662	77	2.96e-04	42.4	XP_015639814.1 actin cytoskeleton-regulatory complex protein PAN1 isoform X2 [Oryza sativa Japonica Group]
XP_683890.4	33.824	68	5.33e-04	41.6	XP_683890.4 histone-lysine N-methyltransferase, H3 lysine-36 specific [Danio rerio]
NP_001331897.1	36.232	69	5.67e-04	41.6	NP_001331897.1 Tudor/PWWP/MBT superfamily protein [Arabidopsis thaliana]
NP_198850.1	36.232	69	5.67e-04	41.6	NP_198850.1 Tudor/PWWP/MBT superfamily protein [Arabidopsis thaliana]
NP_491732.2	36.066	61	6.15e-04	41.2	NP_491732.2 PWWP domain-containing protein [Caenorhabditis elegans]
NP_491731.2	36.066	61	6.16e-04	41.2	NP_491731.2 PWWP domain-containing protein [Caenorhabditis elegans]
NP_150091.2	56.667	30	6.96e-04	41.2	NP_150091.2 PC4 and SFRS1-interacting protein isoform 2 [Homo sapiens]
NP_001121689.1	56.667	30	6.96e-04	41.2	NP_001121689.1 PC4 and SFRS1-interacting protein isoform 2 [Homo sapiens]
NP_115958.2	33.708	89	8.49e-04	40.8	NP_115958.2 cytokine-like nuclear factor N-PAC isoform 1 [Homo sapiens]
XP_046761432.1	56.667	30	8.61e-04	40.8	XP_046761432.1 lens epithelium-derived growth factor isoform X1 [Gallus gallus]
NP_001026781.3	56.667	30	8.61e-04	40.8	NP_001026781.3 lens epithelium-derived growth factor [Gallus gallus]
NP_001311027.2	33.708	89	8.97e-04	40.8	NP_001311027.2 cytokine-like nuclear factor N-PAC isoform 5 [Homo sapiens]
NP_001295025.1	33.708	89	8.99e-04	40.8	NP_001295025.1 cytokine-like nuclear factor N-PAC isoform 2 [Homo sapiens]
NP_001425313.1	56.667	30	0.001	40.8	NP_001425313.1 PC4 and SFRS1-interacting protein isoform 5 [Homo sapiens]
NP_001425312.1	56.667	30	0.001	40.8	NP_001425312.1 PC4 and SFRS1-interacting protein isoform 5 [Homo sapiens]
XP_046761433.1	56.667	30	0.001	40.8	XP_046761433.1 lens epithelium-derived growth factor isoform X2 [Gallus gallus]
XP_032239281.1	61.905	21	0.001	40.8	XP_032239281.1 hepatoma-derived growth factor-related protein 2 isoform X2 [Nematostella vectensis]
NP_001425317.1	60.714	28	0.001	40.4	NP_001425317.1 PC4 and SFRS1-interacting protein isoform 6 [Homo sapiens]
NP_001425316.1	60.714	28	0.001	40.4	NP_001425316.1 PC4 and SFRS1-interacting protein isoform 6 [Homo sapiens]
NP_001425318.1	60.714	28	0.001	40.4	NP_001425318.1 PC4 and SFRS1-interacting protein isoform 3 [Homo sapiens]
NP_001304827.1	60.714	28	0.001	40.4	NP_001304827.1 PC4 and SFRS1-interacting protein isoform 3 [Homo sapiens]
NP_066967.3	56.667	30	0.001	40.4	NP_066967.3 PC4 and SFRS1-interacting protein isoform 1 [Homo sapiens]
NP_001425315.1	56.667	30	0.001	40.4	NP_001425315.1 PC4 and SFRS1-interacting protein isoform 1 [Homo sapiens]
NP_001425314.1	56.667	30	0.001	40.4	NP_001425314.1 PC4 and SFRS1-interacting protein isoform 1 [Homo sapiens]
NP_001311026.2	33.708	89	0.001	40.4	NP_001311026.2 cytokine-like nuclear factor N-PAC isoform 4 [Homo sapiens]
XP_001634069.2	61.905	21	0.001	40.4	XP_001634069.2 hepatoma-derived growth factor-related protein 2 isoform X1 [Nematostella vectensis]
NP_001304829.1	60.714	28	0.001	40.4	NP_001304829.1 PC4 and SFRS1-interacting protein isoform 4 [Homo sapiens]
NP_001311025.2	33.708	89	0.001	40.4	NP_001311025.2 cytokine-like nuclear factor N-PAC isoform 3 [Homo sapiens]
XP_009294586.1	60.870	23	0.002	40.0	XP_009294586.1 hepatoma-derived growth factor-related protein 2 isoform X1 [Danio rerio]
NP_001002037.2	60.870	23	0.002	40.0	NP_001002037.2 hepatoma-derived growth factor-related protein 2 [Danio rerio]
XP_001235458.3	66.667	21	0.002	39.7	XP_001235458.3 hepatoma-derived growth factor-related protein 2 isoform X2 [Gallus gallus]
XP_004948856.2	66.667	21	0.003	39.7	XP_004948856.2 hepatoma-derived growth factor-related protein 2 isoform X1 [Gallus gallus]
XP_032237569.1	30.556	108	0.003	39.7	XP_032237569.1 LOW QUALITY PROTEIN: bromodomain-containing protein 1 [Nematostella vectensis]
XP_004948857.2	44.737	38	0.003	39.3	XP_004948857.2 hepatoma-derived growth factor-related protein 2 isoform X3 [Gallus gallus]
NP_001304016.2	44.737	38	0.003	39.3	NP_001304016.2 hepatoma-derived growth factor-related protein 2 [Gallus gallus]
NP_001001520.1	60.870	23	0.003	39.3	NP_001001520.1 hepatoma-derived growth factor-related protein 2 isoform 1 [Homo sapiens]
NP_116020.1	60.870	23	0.003	39.3	NP_116020.1 hepatoma-derived growth factor-related protein 2 isoform 2 [Homo sapiens]
XP_047295503.1	60.870	23	0.003	39.3	XP_047295503.1 hepatoma-derived growth factor-related protein 2 isoform X3 [Homo sapiens]
XP_046756625.1	34.737	95	0.003	39.3	XP_046756625.1 putative oxidoreductase GLYR1 isoform X1 [Gallus gallus]
NP_001006572.2	34.737	95	0.003	39.3	NP_001006572.2 putative oxidoreductase GLYR1 [Gallus gallus]
XP_047295504.1	60.870	23	0.003	39.3	XP_047295504.1 hepatoma-derived growth factor-related protein 2 isoform X4 [Homo sapiens]
NP_001393736.1	100.000	18	0.004	39.3	NP_001393736.1 DNA mismatch repair protein Msh6 isoform 14 [Homo sapiens]
NP_001393735.1	100.000	18	0.004	39.3	NP_001393735.1 DNA mismatch repair protein Msh6 isoform 14 [Homo sapiens]
NP_001393728.1	100.000	18	0.004	39.3	NP_001393728.1 DNA mismatch repair protein Msh6 isoform 14 [Homo sapiens]
XP_687488.4	31.746	63	0.006	38.5	XP_687488.4 PWWP domain-containing protein 2A [Danio rerio]
XP_005265868.1	30.159	63	0.006	38.5	XP_005265868.1 PWWP domain-containing protein 2A isoform X2 [Homo sapiens]
NP_001336661.1	30.159	63	0.006	38.5	NP_001336661.1 PWWP domain-containing protein 2A isoform d [Homo sapiens]
NP_001396234.1	45.161	31	0.006	38.5	NP_001396234.1 histone-lysine N-methyltransferase, H3 lysine-36 specific isoform d [Homo sapiens]
NP_001124336.1	30.159	63	0.006	38.5	NP_001124336.1 PWWP domain-containing protein 2A isoform b [Homo sapiens]
XP_046756628.1	34.021	97	0.007	38.5	XP_046756628.1 putative oxidoreductase GLYR1 isoform X3 [Gallus gallus]
XP_019849342.1	30.380	79	0.007	38.5	XP_019849342.1 histone-lysine N-methyltransferase NSD2-like [Amphimedon queenslandica]
